project_id,requirement_id,requirement_title,family_id,event_count,ambiguous_count,defer_count,implementation_claim_count,introduce_count,modify_count,remove_count,resume_count,runtime_failure_count,runtime_verification_count
44157148,REQ_EXISTING_QUESTION_SET_CURATION,Existing Question Set Curation,EXISTING_CONTENT_REVISION,5,0,0,0,1,3,1,0,0,0
44157148,REQ_ANSWER_LAYER_STRUCTURE,Layered Answer Structure,EXISTING_CONTENT_REVISION,4,0,0,0,1,3,0,0,0,0
44157148,REQ_PREINTERVIEW_PREPARATION_CHAPTER,Leadership Pre-interview Preparation Chapter,NEW_CHAPTERS,5,0,0,0,1,3,1,0,0,0
44157148,REQ_AI_INTERVIEW_PREPARATION_CHAPTER,AI Interview Preparation Chapter,NEW_CHAPTERS,5,0,0,0,1,3,1,0,0,0
44157148,REQ_CANDIDATE_QUESTIONS_CHAPTER,Questions Candidates Can Ask the Interviewer,NEW_CHAPTERS,3,0,0,0,1,2,0,0,0,0
44157148,REQ_FIRST_TIME_LEADER_QUESTIONS_CHAPTER,First-time Leader Interview Questions Chapter,NEW_CHAPTERS,3,0,0,0,1,2,0,0,0,0
44157148,REQ_REMOTE_HYBRID_LEADERSHIP_CHAPTER,Remote and Hybrid Leadership Questions Chapter,NEW_CHAPTERS,3,0,0,0,1,1,1,0,0,0
44157148,REQ_MANUSCRIPT_WORD_BUDGET,Manuscript Word Budget,,4,1,0,0,1,1,0,1,0,0
44157148,REQ_ORIGINAL_AUTHORSHIP_AND_LIMITED_AI,Original Authorship and Limited AI Assistance,,3,0,0,0,1,0,1,0,1,0
44157148,REQ_PROJECT_DELIVERY_TIMELINE,Project Delivery Timeline,,4,1,0,0,1,1,0,1,0,0
44157148,REQ_GLOBAL_PERSPECTIVE,Global Interview Perspective in Book Content,,3,0,0,0,1,1,1,0,0,0
44159104,REQ_WEBFLOW_LANDING_PAGE_BUILD,Phase-One Webflow Landing Page,,3,0,0,1,1,1,0,0,0,0
44159104,REQ_VISUAL_DESIGN_STYLE,Clean Minimal SaaS Visual Design,LANDING_PAGE_PRESENTATION,7,0,0,1,1,2,0,0,0,3
44159104,REQ_HERO_PRODUCT_VISUAL,Mobile-Framed Product Hero Visual,LANDING_PAGE_PRESENTATION,5,0,0,0,1,3,0,0,1,0
44159104,REQ_BOTTOM_SECTION_IMAGE,Bottom-Section Image,LANDING_PAGE_PRESENTATION,3,0,0,0,1,2,0,0,0,0
44159104,REQ_CONTACT_PAGE_COPY,Founding Dealer Contact-Page Copy,,3,0,0,0,1,1,0,0,1,0
44159104,REQ_LANDING_PAGE_DOMAIN_ROUTING,Landing Page Custom-Domain Routing,HOSTING_AND_DOMAIN,4,0,0,1,1,2,0,0,0,0
44159104,REQ_PRODUCT_APEX_DOMAIN_ROUTING,Preserve Product Routing at lotclip.com,HOSTING_AND_DOMAIN,3,0,0,0,1,0,0,0,1,1
44159104,REQ_EARLY_ACCESS_CONTACT_FORM,Early-Access Contact Form,,7,0,0,1,1,4,0,0,0,1
44159206,REQ_PARTITION_WALL_LAYOUT,Interior Partition Wall Layout,DWELLING_LAYOUT,4,0,0,0,1,3,0,0,0,0
44159206,REQ_COMMON_CORRIDOR_LAYOUT,Common Corridor and Entrance-Hall Layout,DWELLING_LAYOUT,3,1,0,0,1,1,0,0,0,0
44159206,REQ_OPEN_PLAN_KITCHEN_CABINETRY,Open-Plan Kitchen Cabinetry,KITCHEN_DESIGN,4,0,0,0,0,4,0,0,0,0
44159206,REQ_UNIT_1_KITCHEN_COMMON_BATH_ARRANGEMENT,Unit 1 Kitchen and Common-Bath Arrangement,KITCHEN_DESIGN,3,2,0,0,0,0,0,1,0,0
44159206,REQ_UNIT_1_ENSUITE_BATHROOM,Unit 1 En-Suite Bathroom,BATHROOM_DESIGN,5,1,0,1,1,1,0,0,1,0
44159206,REQ_UNIT_1_BATHROOM_DOOR_OPERATION,Unit 1 Bathroom Door Operation,BATHROOM_DESIGN,6,2,0,0,0,2,0,1,1,0
44159206,REQ_UNIT_3_BATHROOM_GEOMETRY_AND_FIXTURES,Unit 3 Bathroom Geometry and Fixture Layout,BATHROOM_DESIGN,3,1,0,0,1,1,0,0,0,0
44159206,REQ_UNIT_3_TOILET_DRAIN_ROUTING,Unit 3 Toilet Drain Routing,BATHROOM_DESIGN,3,1,0,0,1,1,0,0,0,0
44159206,REQ_DIMENSIONED_PLAN,Dimensioned Floor Plan,,6,0,0,0,1,4,0,0,1,0
44159601,REQ_RELEASE_1_FRONTEND_AUDIT,Release 1 Front-End Readiness Audit,,6,0,0,2,1,3,0,0,0,0
44160296,REQ_ALLOCATED_BUDGET_REPORTING,Allocated Budget Reporting,FINANCIAL_SUPPORT_DOCUMENTATION,8,1,0,0,1,3,0,1,2,0
44160296,REQ_SESSION_BASED_WAGE_CALCULATION,Session-Based Wage Calculation,FINANCIAL_SUPPORT_DOCUMENTATION,8,2,0,0,1,4,0,1,0,0
44160296,REQ_SERVICE_PERIOD_DATE_CONSISTENCY,Service Period Date Consistency,AGREEMENT_FORM_ACCURACY,7,1,0,0,1,3,0,1,1,0
44160296,REQ_SITE_IDENTIFIER_LABELING,Site Identifier Labeling,AGREEMENT_FORM_ACCURACY,5,1,0,0,1,2,0,1,0,0
44160296,REQ_SUBCONTRACTOR_SIGNATURE_PLACEMENT,Subcontractor Signature Placement,AGREEMENT_FORM_ACCURACY,4,0,0,0,1,0,0,0,3,0
44166278,REQ_SOURCE_REPOSITORY_PRIVACY,Source Repository Privacy,SECURITY_CONTROLS,3,0,0,1,1,0,0,0,1,0
44166278,REQ_API_ENDPOINT_PROTECTION,Protection and Replacement of Exposed API Endpoints,SECURITY_CONTROLS,3,0,0,0,1,1,0,0,1,0
44166278,REQ_SOURCE_CODE_DELIVERY,Complete Source Code Delivery,,4,0,0,2,0,0,0,0,2,0
44166278,REQ_LIVE_SERVER_DEPLOYMENT,Accessible Dockerized Server Deployment,,9,1,0,0,1,4,0,1,2,0
44166278,REQ_PROFESSIONAL_VISUAL_DESIGN,Professional Visual Design,,3,0,0,0,1,1,0,0,1,0
44177602,REQ_CLICKUP_TASK_STATUS,Maintain Correct ClickUp Task Status,WORK_EXECUTION,3,0,0,1,1,1,0,0,0,0
44177602,REQ_TASK_ARTIFACT_SUBMISSION,Store Complete Task Artifacts in Linked Documents,WORK_EXECUTION,8,0,0,2,1,3,0,0,2,0
44177602,REQ_DAILY_ASSIGNMENT_COMPLETION,Complete Daily and Scheduled Assignments on Time,WORK_EXECUTION,13,1,0,0,1,9,0,0,2,0
44177602,REQ_INDEPENDENT_TASK_EXECUTION,Execute Routine Work Independently,WORK_EXECUTION,6,0,0,0,1,3,0,0,1,1
44177602,REQ_BITWARDEN_CREDENTIAL_VISIBILITY,View Shared Credentials Through Bitwarden,,4,0,0,1,1,0,0,0,2,0
44177602,REQ_CJ_PRODUCT_RESEARCH,Research and Select CJ Dropshipping Products,ECOMMERCE_CATALOG,6,1,0,0,1,3,0,1,0,0
44177602,REQ_SHOPIFY_PRODUCT_LISTING,Publish Selected Products to Shopify,ECOMMERCE_CATALOG,5,0,0,1,1,3,0,0,0,0
44177602,REQ_TIKTOK_SHOP_PRODUCT_LISTING,Publish Selected Products to TikTok Shop,ECOMMERCE_CATALOG,5,0,0,0,1,3,0,0,1,0
44177602,REQ_PRODUCT_LISTING_SPREADSHEET,Maintain Cross-Channel Product Listing Records,ECOMMERCE_CATALOG,3,0,0,1,0,2,0,0,0,0
44177602,REQ_AIRBNB_HOST_OUTREACH,Send Airbnb Host Outreach,AIRBNB_PARTNER_OPERATIONS,7,1,0,0,1,3,0,1,1,0
44177602,REQ_AIRBNB_INTERESTED_LEAD_TRACKING,Track Interested Airbnb Leads,AIRBNB_PARTNER_OPERATIONS,3,0,0,0,1,2,0,0,0,0
44177602,REQ_AIRBNB_LEAD_FOLLOW_UP,Advance Interested Airbnb Host Conversations,AIRBNB_PARTNER_OPERATIONS,3,0,0,0,1,2,0,0,0,0
44177602,REQ_GOOGLE_CONTENT_BANK,Build and Maintain the Google Content Bank,,5,0,0,1,1,2,0,0,0,1
44177602,REQ_CRM_STRUCTURE_DOCUMENT,Complete the CRM Structure Document,,4,0,0,1,1,1,0,0,1,0
44184953,REQ_KEYWORD_TRIGGERED_RESPONSES,Keyword-Triggered Responses,,6,0,0,0,1,5,0,0,0,0
44186585,REQ_SP_VISUAL_FORMATTING_INTEGRITY,South Pointe Visual Formatting Integrity,,3,0,0,1,1,0,0,0,1,0
44186585,REQ_SP_UNAUTHORIZED_ACCOUNT_REMOVAL,South Pointe Unauthorized Account Removal,SOUTH_POINTE_SECURITY_INCIDENT,4,0,0,1,1,1,0,0,1,0
44186585,REQ_SP_MALICIOUS_CONTENT_REMOVAL,South Pointe Malicious Content Removal,SOUTH_POINTE_SECURITY_INCIDENT,5,0,0,2,1,0,0,0,2,0
44186585,REQ_SP_MALWARE_REMOVAL,South Pointe Malware and Backdoor Removal,SOUTH_POINTE_SECURITY_INCIDENT,4,0,0,1,0,1,0,0,1,1
44186585,REQ_SP_WORDFENCE_PROTECTION,South Pointe Wordfence Protection,SOUTH_POINTE_SECURITY_INCIDENT,3,0,0,1,1,0,0,0,0,1
44186585,REQ_SP_SEARCH_INDEX_CLEANUP,South Pointe Search-Index Spam Cleanup,SOUTH_POINTE_SECURITY_INCIDENT,3,0,0,1,1,0,0,0,0,1
44186585,REQ_SP_CREDENTIAL_ROTATION,South Pointe Compromised Credential Rotation,SOUTH_POINTE_SECURITY_INCIDENT,3,0,0,1,1,0,0,0,0,1
44186585,REQ_OAK_SITE_CONTENT_LAYOUT_RECOVERY,Oak Bridge Site Content and Layout Recovery,OAKBRIDGE_INCIDENT_RECOVERY,5,0,0,0,1,0,0,0,3,1
44186585,REQ_OAK_MALWARE_REMOVAL,Oak Bridge Malware and Backdoor Removal,OAKBRIDGE_INCIDENT_RECOVERY,5,0,0,2,1,0,0,0,1,1
44186585,REQ_OAK_UNAUTHORIZED_ACCOUNT_REMOVAL,Oak Bridge Unauthorized Account Removal,OAKBRIDGE_INCIDENT_RECOVERY,3,0,0,1,1,0,0,0,1,0
44186585,REQ_SP_PAGE_LOAD_PERFORMANCE,South Pointe Legacy Page-Load Performance,,6,0,0,2,1,0,0,0,0,3
44189205,REQ_BLURB_REFLOW,Trimmed Blurb Replacement and Reflow,COVER_TEXT_AND_TYPOGRAPHY,3,0,0,0,1,1,0,0,0,1
44189205,REQ_TITLE_FONT_CONSISTENCY,Consistent Title Typography,COVER_TEXT_AND_TYPOGRAPHY,4,0,0,1,1,1,0,0,0,1
44189205,REQ_AMAZON_COVER_SPECIFICATION,Amazon Cover Specification,PLATFORM_COVER_VARIANTS,3,0,0,1,1,1,0,0,0,0
44189205,REQ_D2D_COVER_SPECIFICATION,D2D Cover Specification,PLATFORM_COVER_VARIANTS,4,1,1,0,0,1,0,1,0,0
44189205,REQ_AMAZON_PDF_UPLOAD_COMPATIBILITY,Amazon PDF Upload Compatibility,,5,0,0,1,1,1,0,0,1,1
44189205,REQ_FINAL_FILE_PACKAGE,Final Editable and Exported File Package,,3,0,0,0,1,1,0,0,1,0
44190396,REQ_AVELIN_AI_PROVIDER,Avelin AI Provider Constraint,,3,0,0,0,1,1,0,0,0,1
44194756,REQ_IOS_SCREENSHOT_SET,Eight iPhone Screenshots,,3,0,0,0,1,1,0,0,0,1
44194756,REQ_PLAY_STORE_FEATURE_GRAPHIC,Play Store Feature Graphic,,4,0,0,1,1,2,0,0,0,0
44199774,REQ_DANISH_VOICEOVER_AUDIT,Danish Voiceover Audit,DANISH_CONTENT_REVIEW,6,0,1,0,1,2,0,1,1,0
44199774,REQ_DANISH_TEXT_REVIEW_METHOD,Danish Text Review Method,DANISH_CONTENT_REVIEW,6,1,0,1,1,1,0,1,1,0
44199905,REQ_EDITABLE_SOURCE_FORMAT,Editable Source Manuscript Format,,5,1,0,0,0,1,0,1,1,1
44202166,REQ_BOTTLE_CLOUD_ILLUSTRATION,Bottle and Cloud-Text Illustration,CORE_ILLUSTRATIONS,4,0,0,0,1,2,0,0,0,1
44202166,REQ_STAMPED_MEAT_ILLUSTRATION,Stamped-Meat Illustration,CORE_ILLUSTRATIONS,4,0,0,0,1,1,0,0,2,0
44202166,REQ_GRILL_SMOKE_ILLUSTRATION,Grill and Smoke-Text Illustration,CORE_ILLUSTRATIONS,4,0,0,0,1,1,0,0,2,0
44202166,REQ_ISOLATED_STRAWBERRY_ASSET,Isolated Strawberry Composition PNG,,5,0,0,1,1,2,0,0,1,0
